NumberType: GTIN-13,,,,,,,,,
Prefix: 506104960,,,,,,,,,
,,,,,,,,,
Number,Status,Product Name,Description,Main Brand,Sub Brand,Product Link,MPN,SKU,Updated
"=""5061049608027""",Active,"19216, CROC LEATHER HANDBAG, TAN","19216, CROC LEATHER HANDBAG, TAN",Ashwood,REINDEER,,,405799 TZ 00,"=""22/04/2024 16:24:15"""
"=""5061049608034""",Active,"19216, CROC LEATHER HANDBAG, BLACK","19216, CROC LEATHER HANDBAG, BLACK",Ashwood,REINDEER,,,405799 BK 00,"=""22/04/2024 16:25:28"""
"=""5061049608041""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-BLACK,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:42:58"""
"=""5061049608058""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-2 TONE TAN HERITAGE,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:46:32"""
"=""5061049608065""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-WINTER RASPBERRY,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:49:14"""
"=""5061049608072""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-BURNT ORANGE,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:52:05"""
"=""5061049608089""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-DEEP LAKE,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:54:15"""
"=""5061049608096""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-MUSTARD,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:56:13"""
"=""5061049608102""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-WOODROSE,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 06:59:22"""
"=""5061049608119""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-BUTTERSCOTCH,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:02:12"""
"=""5061049608126""",Active,ASHWOOD SPECIAL BUCKLE CROSSBODY BAG-ICEGREY,LEATHER SPECIAL BUCKLE CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:05:15"""
"=""5061049608133""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-BLACK,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:12:52"""
"=""5061049608140""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-2 TONE TAN HERITAGE,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:15:03"""
"=""5061049608157""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-WINTER RASPBERRY,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:16:51"""
"=""5061049608164""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-BURNT ORANGE,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:20:40"""
"=""5061049608171""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-DEEP LAKE,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:22:53"""
"=""5061049608188""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-MUSTARD,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:25:36"""
"=""5061049608195""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-WOODROSE,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:28:35"""
"=""5061049608201""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-BUTTERSCOTCH,LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:31:13"""
"=""5061049608218""",Active,ASHWOOD CRISSCROSS CROSSBODY BAG-ICE GREY,ASHWOOD LEATHER CRISSCROSS CROSSBODY BAG,ASHWOOD,REINDEER,,,,"=""23/04/2024 07:33:37"""
"=""5061049608225""",Active,ASHWOOD CB-3 CROSSBODY BAG -BLACK,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 08:49:07"""
"=""5061049608232""",Active,ASHWOOD CB-3 CROSSBODY BAG-2 TONE TAN HERITAGE,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 08:51:16"""
"=""5061049608249""",Active,ASHWOOD CB-3 CROSSBODY BAG-WINTER RASPBERRY,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 08:54:32"""
"=""5061049608256""",Active,ASHWOOD CB-3 CROSSBODY BAG -BURNT ORANGE,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 08:57:28"""
"=""5061049608263""",Active,ASHWOOD CB-3 CROSSBODY BAG-DEEP LAKE,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 08:59:28"""
"=""5061049608270""",Active,ASHWOOD CB-3 CROSSBODY BAG-MUSTARD,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 09:05:32"""
"=""5061049608287""",Active,ASHWOOD CB-3 CROSSBODY BAG -WOODROSE,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIPPER POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 09:11:37"""
"=""5061049608294""",Active,ASHWOOD CB-3 CROSSBODY BAG-BUTTERSCOTCH,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 09:53:59"""
"=""5061049608300""",Active,ASHWOOD CB-3 CROSSBODY BAG-ICE GREY,LEATHER CB-3 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 10:09:15"""
"=""5061049608317""",Active,ASHWOOD CB-5 CROSSBODY BAG-BLACK,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET & SLIP POCKET WITH FLAP CLOSURE WITH MAG SNAP,ASHWOOD,REINDEER,,,,"=""23/04/2024 10:35:34"""
"=""5061049608324""",Active,ASHWOOD CB-5 CROSSBODY BAG-2 TONE TAN HERITAGE,ASHWOOD CB-5 CROSSBODY BAG WITH ZIP POCKET & SLIP POCKET ON FRONT WITH FLAP CLOSURE WITH MAG SNAP,ASHWOOD,REINDEER,,,,"=""23/04/2024 10:41:24"""
"=""5061049608331""",Active,ASHWOOD CB-5 CROSSBODY BAG-WINTER RASPBERRY,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET ON FRONT WITH MAG SNAP,ASHWOOD,REINDEER,,,,"=""23/04/2024 10:45:50"""
"=""5061049608348""",Active,ASHWOOD CB-5 CROSSBODY BAG-BURNT ORANGE,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET WITH FLAP CLOSURE WITH MAG SNAP,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:26:46"""
"=""5061049608355""",Active,ASHWOOD CB-5 CROSSBODY BAG-DEEP LAKE,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET WITH FLAP WITH MAG SNAP,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:30:26"""
"=""5061049608362""",Active,ASHWOOD CB-5 CROSSBODY BAG-MUSTARD,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET WITH FLAP WITH MAG SNAP,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:34:33"""
"=""5061049608379""",Active,ASHWOOD CB-5 CROSSBODY BAG -WOODROSE,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET WITH FLAP WITH MAG SNAP CLOSURE,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:38:26"""
"=""5061049608386""",Active,ASHWOOD CB-5 CROSSBODY BAG-BUTTERSCOTCH,LEATHER CB-5 CROSSBODY BAG WITH ZIP POCKET AND SLIP POCKET WITH FLAP ON FRONT WITH MAG SNAP CLOSURE,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:41:54"""
"=""5061049608393""",Active,ASHWOOD CB-5 CROSSBODY BAG -ICE GREY,LEATHER CB-5 CROSSBODY BAG WITH ZIP AND SLIP POCKET WITH FLAP WITH MAG SNAP CLOSURE,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:44:49"""
"=""5061049608409""",Active,ASHWOOD CB-9 CROSSBODY BAG-BLACK,LEATHER CB-9 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:48:20"""
"=""5061049608416""",Active,ASHWOOD CB-9 CROSSBODY BAG-2 TONE TAN HERITAGE,LEATHER CB-9 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:50:40"""
"=""5061049608423""",Active,ASHWOOD CB-9 CROSSBODY BAG-WINTER RASPBERRY,LEATHER CB-9 CROSSBODY BAG WITH ZIP POCKET ON FRONT,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:56:06"""
"=""5061049608430""",Active,ASHWOOD CB-9 CROSSBODY BAG -BURNT ORANGE,LEATHER CB-9 CROSSBODY BAG WITH ZIP POCKET ON FRONT,ASHWOOD,REINDEER,,,,"=""23/04/2024 11:59:35"""
"=""5061049608447""",Active,LEATHER CB-9 CROSSBODY BAG-DEEP LAKE,LEATHER CB-9 CROSSBODY BAG WITH ZIP POCKET ON FRONT,ASHWOOD,REINDEER,,,,"=""23/04/2024 12:01:43"""
"=""5061049608454""",Active,ASHWOOD  CB-9 CROSSBODY BAG-MUSTARD,LEATHER CB-9 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 12:03:58"""
"=""5061049608461""",Active,ASHWOOD CB-9 CROSSBODY BAG- WOODROSE,LEATHER CB-9 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 12:06:44"""
"=""5061049608478""",Active,ASHWOOD CB-9 CROSSBODY BAG-BUTTERSCOTCH,LEATHER CB-9 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 12:08:36"""
"=""5061049608485""",Active,ASHWOOD CB-9 CROSSBODY BAG-ICE GREY,LEATHER CB-9 CROSSBODY BAG WITH FRONT ZIP POCKET,ASHWOOD,REINDEER,,,,"=""23/04/2024 12:10:52"""
"=""5061049608492""",Active,CURVE - Cognac/croc - Crossbody bag,CURVE - Cognac/croc - Crossbody bag,Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-cognac-croc-curve-p6625,,,"=""24/04/2024 12:55:18"""
"=""5061049608508""",Active,CURVE - Burgundy/Croc - Cross Body Bag,CURVE - Burgundy/Croc - Cross Body Bag,Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-burgundy-croc-curve-p6624,,,"=""24/04/2024 12:56:26"""
"=""5061049608515""",Active,CURVE - Bone/Croc - Cross Body Bag,CURVE - Bone/Croc - Cross Body Bag,Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-bone-croc-curve-p6622,,,"=""24/04/2024 12:57:44"""
"=""5061049608522""",Active,CURVE - Aubergine/Croc - Cross Body Bag,CURVE - Aubergine/Croc - Cross Body Bag,Ashwood Leather,,https://www.leathercompany.co.uk/ladies-c3/ashwood-curve-zip-top-leather-cross-body-bag-aubergine-croc-curve-p6619,,,"=""24/04/2024 12:58:53"""
"=""5061049608539""",Active,Elegant Ashwood Leather Unisex Crossbody Bag Brandy: G-19,Elegant Ashwood Leather Unisex Crossbody Bag Brandy: G-19,Ashwood Leather,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-brandy-g-19-p9218,,,"=""24/04/2024 14:19:02"""
"=""5061049608546""",Active,Elegant Ashwood Leather Unisex Crossbody Bag Black: G-19,Elegant Ashwood Leather Unisex Crossbody Bag Black: G-19,Ashwood Leather,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-black-g-19-p9217,,,"=""24/04/2024 14:27:29"""
"=""5061049608553""",Active,Elegant Ashwood Leather Unisex Crossbody Bag Honey: G-19,Elegant Ashwood Leather Unisex Crossbody Bag Honey: G-19,Ashwood Leather,,https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/elegant-ashwood-leather-unisex-crossbody-bag-honey-g-19-p9219,,,"=""24/04/2024 14:28:13"""
"=""5061049608560""",Active,e-16110 - Men's Biker Jacket Tan - Size S,e-16110 - Men's Biker Jacket Tan - Size S,Ashwood Leather,,,,,"=""24/04/2024 15:06:12"""
"=""5061049608577""",Active,e-16110 - Men's Biker Jacket Tan - Size M,e-16110 - Men's Biker Jacket Tan - Size S,Ashwood Leather,,,,,"=""24/04/2024 15:06:55"""
"=""5061049608584""",Active,e-16110 - Men's Biker Jacket Tan - Size L,e-16110 - Men's Biker Jacket Tan - Size L,Ashwood Leather,,,,,"=""24/04/2024 15:07:20"""
"=""5061049608591""",Active,e-16110 - Men's Biker Jacket Tan - Size XL,e-16110 - Men's Biker Jacket Tan - Size XL,Ashwood Leather,,,,,"=""24/04/2024 15:07:52"""
"=""5061049608607""",Active,e-16110 - Men's Biker Jacket Tan - Size 2XL,e-16110 - Men's Biker Jacket Tan - Size 2XL,Ashwood Leather,,,,,"=""24/04/2024 15:08:22"""
"=""5061049608614""",Active,e-16110 - Men's Biker Jacket Tan - Size 3XL,e-16110 - Men's Biker Jacket Tan - Size 3XL,Ashwood Leather,,,,,"=""24/04/2024 15:08:55"""
"=""5061049608621""",Active,e-16110 - Men's Biker Jacket Tan - Size 4XL,e-16110 - Men's Biker Jacket Tan - Size 4XL,Ashwood Leather,,,,,"=""24/04/2024 15:09:59"""
"=""5061049608638""",Active,e-16110 - Men's Biker Jacket Tan - Size 5XL,e-16110 - Men's Biker Jacket Tan - Size 5XL,Ashwood Leather,,,,,"=""24/04/2024 15:10:27"""
"=""5061049608645""",Active,e-16110 - Men's Biker Jacket Tan - Size 6XL,e-16110 - Men's Biker Jacket Tan - Size 6XL,Ashwood Leather,,,,,"=""24/04/2024 15:10:54"""
"=""5061049608652""",Active,e-16110 - Men's Biker Jacket Black- Size S,e-16110 - Men's Biker Jacket Tan - Size S,Ashwood Leather,,,,,"=""24/04/2024 15:13:40"""
"=""5061049608669""",Active,e-16110 - Men's Biker Jacket Black- Size M,e-16110 - Men's Biker Jacket Black- Size M,Ashwood Leather,,,,,"=""24/04/2024 15:14:44"""
"=""5061049608676""",Active,e-16110 - Men's Biker Jacket Black- Size L,e-16110 - Men's Biker Jacket Black- Size L,Ashwood Leather,,,,,"=""24/04/2024 15:15:08"""
"=""5061049608683""",Active,e-16110 - Men's Biker Jacket Black- Size XL,e-16110 - Men's Biker Jacket Black- Size XL,Ashwood Leather,,,,,"=""24/04/2024 15:15:51"""
"=""5061049608690""",Active,e-16110 - Men's Biker Jacket Black- Size 2XL,e-16110 - Men's Biker Jacket Black- Size 2XL,Ashwood Leather,,,,,"=""24/04/2024 15:30:34"""
"=""5061049608706""",Active,e-16110 - Men's Biker Jacket Black- Size 3XL,e-16110 - Men's Biker Jacket Black- Size 3XL,Ashwood Leather,,,,,"=""24/04/2024 15:18:05"""
"=""5061049608713""",Active,e-16110 - Men's Biker Jacket Black- Size 4XL,e-16110 - Men's Biker Jacket Black- Size 4XL,Ashwood Leather,,,,,"=""24/04/2024 15:18:47"""
"=""5061049608720""",Active,e-16110 - Men's Biker Jacket Black- Size 5XL,e-16110 - Men's Biker Jacket Black- Size 5XL,Ashwood Leather,,,,,"=""24/04/2024 15:19:06"""
"=""5061049608737""",Active,e-16110 - Men's Biker Jacket Black- Size 6XL,e-16110 - Men's Biker Jacket Black- Size 6XL,Ashwood Leather,,,,,"=""24/04/2024 15:32:24"""
"=""5061049608744""",Active,AWL - 2288 - Black Size S,AWL - 2288 - Black Size S,Ashwood Leather,,,,,"=""24/04/2024 15:31:28"""
"=""5061049608751""",Active,AWL - 2288 - Black Size M,AWL - 2288 - Black Size M,Ashwood Leather,,,,,"=""24/04/2024 15:32:58"""
"=""5061049608768""",Active,AWL - 2288 - Black Size L,AWL - 2288 - Black Size L,Ashwood Leather,,,,,"=""24/04/2024 15:33:26"""
"=""5061049608775""",Active,AWL - 2288 - Black Size XL,AWL - 2288 - Black Size XL,Ashwood Leather,,,,,"=""24/04/2024 15:33:48"""
"=""5061049608782""",Active,AWL - 2288 - Black Size 2XL,AWL - 2288 - Black Size 2XL,Ashwood Leather,,,,,"=""24/04/2024 15:34:13"""
"=""5061049608799""",Active,AWL - 2288 - Black Size 3XL,AWL - 2288 - Black Size 3XL,Ashwood Leather,,,,,"=""24/04/2024 15:34:45"""
"=""5061049608805""",Active,AWL - 2288 - Black Size 4XL,AWL - 2288 - Black Size 4XL,Ashwood Leather,,,,,"=""24/04/2024 15:35:25"""
"=""5061049608812""",Active,AWL - 2288 - Black Size 5XL,AWL - 2288 - Black Size 5XL,Ashwood Leather,,,,,"=""24/04/2024 15:35:43"""
"=""5061049608829""",Active,AWL - 2288 - Black Size 6XL,AWL - 2288 - Black Size 6XL,Ashwood Leather,,,,,"=""24/04/2024 15:36:08"""
"=""5061049608836""",Active,AWL - 2288 - Navada Size S,AWL - 2288 - Navada Size S,Ashwood Leather,,,,,"=""24/04/2024 15:43:07"""
"=""5061049608843""",Active,AWL - 2288 - Navada Size M,AWL - 2288 - Navada Size M,Ashwood Leather,,,,,"=""24/04/2024 15:44:02"""
"=""5061049608850""",Active,AWL - 2288 - Navada Size L,AWL - 2288 - Navada Size L,Ashwood Leather,,,,,"=""24/04/2024 15:44:39"""
"=""5061049608867""",Active,AWL - 2288 - Navada Size XL,AWL - 2288 - Navada Size XL,Ashwood Leather,,,,,"=""24/04/2024 15:45:02"""
"=""5061049608874""",Active,AWL - 2288 - Navada Size 2XL,AWL - 2288 - Navada Size 2XL,Ashwood Leather,,,,,"=""24/04/2024 15:45:59"""
"=""5061049608881""",Active,AWL - 2288 - Navada Size 3XL,AWL - 2288 - Navada Size 3XL,Ashwood Leather,,,,,"=""24/04/2024 15:46:17"""
"=""5061049608898""",Active,AWL - 2288 - Navada Size 4XL,AWL - 2288 - Navada Size 4XL,Ashwood Leather,,,,,"=""24/04/2024 15:46:32"""
"=""5061049608904""",Active,AWL - 2288 - Navada Size 5XL,AWL - 2288 - Navada Size 5XL,Ashwood Leather,,,,,"=""24/04/2024 15:46:48"""
"=""5061049608911""",Active,AWL - 2288 - Navada Size 6XL,AWL - 2288 - Navada Size 6XL,Ashwood Leather,,,,,"=""24/04/2024 15:47:07"""
"=""5061049608928""",Active,AWL - 2288 - Rust Size S,AWL - 2288 - Rust Size S,Ashwood Leather,,,,,"=""24/04/2024 16:05:52"""
"=""5061049608935""",Active,AWL - 2288 - Rust Size M,AWL - 2288 - Rust Size M,Ashwood Leather,,,,,"=""24/04/2024 16:08:50"""
"=""5061049608942""",Active,AWL - 2288 - Rust Size L,AWL - 2288 - Rust Size L,Ashwood Leather,,,,,"=""24/04/2024 16:09:16"""
"=""5061049608959""",Active,AWL - 2288 - Rust Size XL,AWL - 2288 - Rust Size XL,Ashwood Leather,,,,,"=""24/04/2024 16:09:43"""
"=""5061049608966""",Active,AWL - 2288 - Rust Size 2XL,AWL - 2288 - Rust Size 2XL,Ashwood Leather,,,,,"=""24/04/2024 16:11:11"""
"=""5061049608973""",Active,AWL - 2288 - Rust Size 3XL,AWL - 2288 - Rust Size 3XL,Ashwood Leather,,,,,"=""24/04/2024 16:11:33"""
"=""5061049608980""",Active,AWL - 2288 - Rust Size 5XL,AWL - 2288 - Rust Size 5XL,Ashwood Leather,,,,,"=""24/04/2024 16:17:36"""
"=""5061049608997""",Active,AWL - 2288 - Rust Size 4XL,AWL - 2288 - Rust Size 4XL,Ashwood Leather,,,,,"=""24/04/2024 16:17:55"""
"=""5061049609000""",Active,AWL - 2288 - Rust Size 6XL,AWL - 2288 - Rust Size 6XL,Ashwood Leather,,,,,"=""24/04/2024 16:18:14"""
"=""5061049609017""",Active,AWL - 2288 - Tan Size S,AWL - 2288 - Tan Size S,Ashwood Leather,,,,,"=""24/04/2024 16:32:58"""
"=""5061049609024""",Active,AWL - 2288 - Tan Size M,AWL - 2288 - Tan Size M,Ashwood Leather,,,,,"=""24/04/2024 16:33:37"""
"=""5061049609031""",Active,AWL - 2288 - Tan Size L,AWL - 2288 - Tan Size L,Ashwood Leather,,,,,"=""24/04/2024 16:36:53"""
"=""5061049609048""",Active,AWL - 2288 - Tan Size XL,AWL - 2288 - Tan Size XL,Ashwood Leather,,,,,"=""24/04/2024 16:37:23"""
"=""5061049609055""",Active,AWL - 2288 - Tan Size 2XL,AWL - 2288 - Tan Size 2XL,Ashwood Leather,,,,,"=""24/04/2024 16:37:48"""
"=""5061049609062""",Active,AWL - 2288 - Tan Size 3XL,AWL - 2288 - Tan Size 3XL,Ashwood Leather,,,,,"=""24/04/2024 16:38:45"""
"=""5061049609079""",Active,AWL - 2288 - Tan Size 4XL,AWL - 2288 - Tan Size 4XL,Ashwood Leather,,,,,"=""24/04/2024 16:39:00"""
"=""5061049609086""",Active,AWL - 2288 - Tan Size 5XL,AWL - 2288 - Tan Size 5XL,Ashwood Leather,,,,,"=""24/04/2024 16:39:22"""
"=""5061049609093""",Active,AWL - 2288 - Tan Size 6XL,AWL - 2288 - Tan Size 6XL,Ashwood Leather,,,,,"=""24/04/2024 16:39:38"""
"=""5061049609109""",Active,"64255 / CB-7, CROSSBODY BAG, NAVY","64255 / CB-7, CROSSBODY BAG, NAVY",Ashwood,REINDEER,,,,"=""25/04/2024 16:39:26"""
"=""5061049609116""",Active,"6051280, HANDBAG, BRIDGE TAN","6051280, HANDBAG, BRIDGE TAN",Ashwood,,,,,"=""25/04/2024 16:40:37"""
"=""5061049609123""",Active,"64255 / CB-7, CROSSBODY BAG, BLACK","64255 / CB-7, CROSSBODY BAG, BLACK",Ashwood,REINDEER,,,,"=""25/04/2024 16:43:24"""
"=""5061049609130""",Active,TAB - Blue Tab Small Zip Top Leather Cross Body Bag,TAB - Blue Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""0004050600""","=""29/04/2024 10:00:06"""
"=""5061049609147""",Active,TAB - bordeaux Tab Small Zip Top Leather Cross Body Bag,TAB - bordeaux Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""000852300""","=""29/04/2024 10:01:43"""
"=""5061049609154""",Active,TAB - Bottle green Tab Small Zip Top Leather Cross Body Bag,TAB - Bottle green Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""0004050700""","=""29/04/2024 10:02:35"""
"=""5061049609161""",Active,TAB - Nude Tab Small Zip Top Leather Cross Body Bag,TAB - Nude Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""0004503600""","=""29/04/2024 10:03:29"""
"=""5061049609178""",Active,TAB - Orange Tab Small Zip Top Leather Cross Body Bag,TAB - Orange Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""0001296600""","=""29/04/2024 10:04:28"""
"=""5061049609185""",Active,TAB - Papaya Tab Small Zip Top Leather Cross Body Bag,TAB - Papaya Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,N/A,https://www.leathercompany.co.uk/ladies-c3/tab-small-zip-top-leather-cross-body-bag-papaya-p4340/,N/A,"=""0004051000""","=""29/04/2024 10:05:27"""
"=""5061049609192""",Active,TAB - Slate Blue Tab Small Zip Top Leather Cross Body Bag,TAB - Slate Blue Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""0004051100""","=""29/04/2024 10:06:16"""
"=""5061049609208""",Active,TAB - Tan Tab Small Zip Top Leather Cross Body Bag,TAB - Tan Tab Small Zip Top Leather Cross Body Bag,Ashwood Leather,,,,"=""000851800""","=""29/04/2024 10:30:33"""
"=""5061049609215""",Active,CURVE - orange Crossbody bag,CURVE - orange Crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:21:45"""
"=""5061049609222""",Active,CURVE - papaya Crossbody bag,CURVE - papaya Crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:21:12"""
"=""5061049609239""",Active,CURVE - slate Grey Crossbody bag,CURVE - slate Grey Crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:20:42"""
"=""5061049609246""",Active,CURVE - Tan Crossbody bag,CURVE - Tan Crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:20:03"""
"=""5061049609253""",Active,CURVE - olive Crossbody bag,CURVE - olive Crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:22:54"""
"=""5061049609260""",Active,CURVE - Grey Crossbody bag,CURVE - Grey Crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:23:25"""
"=""5061049609277""",Active,ELA-1495- Navy crossbody bag,ELA-1495- Navy crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:24:25"""
"=""5061049609284""",Active,ELA-1495- Black crossbody bag,ELA-1495- Black crossbody bag,Ashwood Leather,,,,,"=""29/04/2024 10:24:54"""
"=""5061049609291""",Active,cb3/63014 - Bordeaux Cross body bag,cb3/63014 - Bordeaux Cross body bag,Ashwood Leather,,,,"=""0004786100""","=""29/04/2024 10:57:52"""
"=""5061049609307""",Active,cb3/63014 - Green Cross body bag,cb3/63014 - Green Cross body bag,Ashwood Leather,,,,"=""0004786200""","=""29/04/2024 11:00:31"""
"=""5061049609314""",Active,cb3/63014 - Orange Cross body bag,cb3/63014 - Orange Cross body bag,Ashwood Leather,,,,"=""0004786400""","=""29/04/2024 11:02:00"""
"=""5061049609321""",Active,Cb3/63014 - Tan Cross body bag,Cb3/63014 - Tan Cross body bag,Ashwood Leather,,,,"=""0004786500""","=""29/04/2024 11:03:38"""
"=""5061049609338""",Active,Cb3/63014 - yellow Cross body bag,Cb3/63014 - yellow Cross body bag,Ashwood Leather,,,,"=""0004786600""","=""29/04/2024 11:04:28"""
"=""5061049609345""",Active,Jackey - Black Cross body bag,Jackey - Black Cross body bag,Ashwood Leather,,,,"=""0004112900""","=""29/04/2024 14:39:27"""
"=""5061049609352""",Active,Leaather Crossbody bag with webbing strap,Leather Crossbody,Seabourn,,,,,"=""30/04/2024 17:00:19"""
"=""5061049609369""",,,,,,,,,"="""""
"=""5061049609376""",,,,,,,,,"="""""
"=""5061049609383""",,,,,,,,,"="""""
"=""5061049609390""",,,,,,,,,"="""""
"=""5061049609406""",,,,,,,,,"="""""
"=""5061049609413""",,,,,,,,,"="""""
"=""5061049609420""",,,,,,,,,"="""""
"=""5061049609437""",,,,,,,,,"="""""
