Landing page report
"March 1, 2024 - April 22, 2024"
Landing page,Mobile speed score,Mobile-friendly click rate,Valid AMP click rate,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. value,Conv. value / cost
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/mens-quilted-leather-jacket-black-m-14-p6869, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-biker-jacket-black-hard-knott-p5376/s16805?utm_source=google&utm_medium=cpc&utm_term=brampton-leather-biker-jacket-black-hard-knott-size-l-size-l-0004142305&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,20,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/flight-bags-c118/tablet-friendly-small-vintage-leather-body-bag-tan-patty-p4225/s14933?utm_source=google&utm_medium=cpc&utm_term=Ashwood-tablet-friendly-small-vintage-leather-body-bag-tan-patty-siz-size-one-size-0004029100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,8,469,1.71%,GBP,0.23,1.86,47.82,25.71
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-p1627/s7745?utm_source=google&utm_medium=cpc&utm_term=ashwood-fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-size-8-0000717301&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-p5799/s17919?utm_source=google&utm_medium=cpc&utm_term=trapper-mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-size-size-m-0004241104&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,153,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-luan-p102/s771?utm_source=google&utm_medium=cpc&utm_term=Ashwood-sheepskin-flying-jacket-ginger-luan-size-xl-size-xl-0002037306&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,7,399,1.75%,GBP,0.19,1.35,0.39,0.29
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-tan-cumbria-p8134/s23718?utm_source=google&utm_medium=cpc&utm_term=ashwood-fitted-leather-gilet-with-faux-fur-collar-tan-cumbria-size-size-12-0005002903&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-beige-nirma-p7135/s21225?utm_source=google&utm_medium=cpc&utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-beige-nirma-size-20-0004682307&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,39,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-jacket-black-ddy-isla-p3729/s13492?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-black-ddy-isla-size-10-size-10-0001463702&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,430,1.16%,GBP,0.87,4.34,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/vintage-woven-leather-bag-navy-d-75-p4266/s14987?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vintage-woven-leather-bag-navy-d-75-size-one-size-size-one-size-0004033200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,112,0.89%,GBP,0.65,0.65,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-leather-jacket-tan-nap-juliet-p3265/s11812?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-leather-jacket-tan-nap-juliet-size-14-size-14-0001844204&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,19,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sale/mens-c4/leather-jackets-c25/size-m-t17, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64/leather-vintage-medium-flight-shoulder-bag-tan-f-82-p2391/s9634?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-vintage-medium-flight-shoulder-bag-tan-f-82-size-on-size-one-size-0003177600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,31,"3,956",0.78%,GBP,0.29,9.02,11.03,1.22
https://www.leathercompany.co.uk/mens-c4/mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-p5799/s17951?utm_source=google&utm_medium=cpc&utm_term=trapper-mens-nappa-leather-jacket-teddy-lining-cognac-trap-mica-size-size-xl-0004241106&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,186,2.15%,GBP,0.36,1.46,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/leather-waistcoat-black-tudor-p1003/s5616?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-waistcoat-black-tudor-size-5xl-size-5xl-0000943510&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,144,1.39%,GBP,0.46,0.92,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-biker-jacket-charcoal-lent-2-p6865/s20304?utm_source=google&utm_medium=cpc&utm_term=trapper-leather-biker-jacket-charcoal-lent-2-size-m-size-m-0004569604&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,184,1.09%,GBP,0.23,0.45,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/fenland-classic-mens-mocassins-black-nap-grey-p4086/s14867?utm_source=google&utm_medium=cpc&utm_term=fenland-classic-mens-mocassins-black-nap-grey-size-11-12-size-11-12-0003936904&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,44,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/12-card-rfid-protected-leather-purse-black-j-56-p5956/s18340?utm_source=google&utm_medium=cpc&utm_term=Ashwood-12-card-rfid-protected-leather-purse-black-j-56-size-one-siz-size-one-size-0004287900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,54,1.85%,GBP,0.06,0.06,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-m1?page=11, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-tan-vito-p3824/s13891?utm_source=google&utm_medium=cpc&utm_term=Ashwood-two-button-leather-blazer-tan-vito-size-2xl-size-2xl-0003854007&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,6,457,1.31%,GBP,0.34,2.02,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/vintage-small-leather-travel-shoulder-bag-brandy-g24-p3619/s13050?utm_source=google&utm_medium=cpc&utm_term=ashwood-vintage-small-leather-travel-shoulder-bag-brandy-g24-size-on-size-one-size-0003742900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,11,719,1.53%,GBP,0.25,2.77,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/vegetable-tanned-leather-bag-chestnut-v-23-p3834, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/fenland-country-life-collection-c184/fenland-cow-oily-leather-wash-bag-brown-brandy-buff-fen-787-p5706/s17621?utm_source=google&utm_medium=cpc&utm_term=fenland-cow-oily-leather-wash-bag-brown-brandy-buff-fen-787-size-one-size-one-size-0004196900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,5,335,1.49%,GBP,1.14,5.68,5.02,0.89
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/ashwood-large-leather-shopper-bag-blush-62102-p2505/s9832?utm_source=google&utm_medium=cpc&utm_term=ashwood-large-leather-shopper-bag-blush-62102-size-one-size-size-one-size-0003215100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,48,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/fenland-mens-nubuck-leather-jacket-rust-holt-p5772/s17790?utm_source=google&utm_medium=cpc&utm_term=fenland-mens-nubuck-leather-jacket-rust-holt-size-s-size-s-0004221003&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,7,682,1.03%,GBP,0.56,3.91,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-vintage-large-leather-trunk-green-vin-26-p6091/s18675?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vintage-large-leather-trunk-green-vin-26-size-one-size-size-one-size-0004319900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,112,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/twin-zip-fastening-leather-jacket-red-ciara-p3699/s13276?utm_source=google&utm_medium=cpc&utm_term=Ashwood-twin-zip-fastening-leather-jacket-red-ciara-size-16-size-16-0003776705&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-m1?fbclid=IwAR2YVvvOSoEgbB_2IVC1_Gfl5AmZHAdOo09KSVbeHjMZkG7RHhbtu2vejo8&page=30, --, --, --,1,12,8.33%,GBP,0.19,0.19,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/sheepskin-duffle-tobacco-magnus-p1010/s5673?utm_source=google&utm_medium=cpc&utm_term=Ashwood-sheepskin-duffle-tobacco-magnus-size-xl-size-xl-0002102906&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,34,899,3.78%,GBP,0.11,3.58,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/short-vegetable-tanned-leather-biker-jacket-white-sabine-p2310/s9342?utm_source=google&utm_medium=cpc&utm_term=estimo-short-vegetable-tanned-leather-biker-jacket-white-sabine-siz-size-18-0003038806&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/shopper-bag-c83/orange-t8, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-bordeaux-c-55-p5429/s16944?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-crocodile-print-shoulder-bag-bordeaux-c-55-size-one-size-one-size-0004151600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,11,"1,145",0.96%,GBP,0.14,1.56,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/3-4-length-toscana-suede-leather-coat-whisky-5055-p6281/s19110?utm_source=google&utm_medium=cpc&utm_term=Ashwood-3-4-length-toscana-suede-leather-coat-whisky-5055-size-16-size-16-0004382205&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,72,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-leather-crossbody-smart-phone-bag-tan-z-71-p6997, --, --, --,2,9,22.22%,GBP,0.24,0.48,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/ladies-michigan-pocket-crossbody-bag-black-m-67-p4003/s14428?utm_source=google&utm_medium=cpc&utm_term=Ashwood-ladies-michigan-pocket-crossbody-bag-black-m-67-size-one-si-size-one-size-0003907600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB,10, --, --,1,219,0.46%,GBP,0.08,0.08,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-antique-leo-p812/s19883?utm_source=google&utm_medium=cpc&utm_term=Ashwood-00021723-size-4xl-size-4xl-0002172309&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,214,0.93%,GBP,0.25,0.49,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/ashwood-handcrafted-leather-storage-trunk-cognac-se-3859-p6533/s19705?utm_source=google&utm_medium=cpc&utm_term=ashwood-handcrafted-leather-storage-trunk-cognac-se-3859-size-one-siz-size-one-size-0004477500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,63,"5,198",1.21%,GBP,0.42,26.51,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-vintage-leather-trunk-red-vin-22-p6088/s18672?utm_source=google&utm_medium=cpc&utm_term=Ashwood-vintage-leather-trunk-red-vin-22-size-one-size-size-one-size-0004319700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,190,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/cleaning-products-c40/collonil-waterstop-waterproofing-spray-p231/s1226?utm_source=google&utm_medium=cpc&utm_term=collonil-waterstop-waterproofing-spray-size-one-size-size-one-size-0001477400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78?page=7, --, --, --,0,12,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/Ashwood-curve-zip-top-leather-cross-body-bag-aubergine-croc-curve-p6619/s19918?utm_source=google&utm_medium=cpc&utm_term=Ashwood-curve-zip-top-leather-cross-body-bag-aubergine-croc-curve-si-size-one-size-0004505000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,6,932,0.64%,GBP,0.27,1.60,145.97,91.12
https://www.leathercompany.co.uk/ladies-c3/ladies-leather-biker-jacket-black-serefina-p1114/s5930?utm_source=google&utm_medium=cpc&utm_term=Ashwood-ladies-leather-biker-jacket-black-serefina-size-10-size-10-0002518702&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,58,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-brown-helena-p267/s1576?utm_source=google&utm_medium=cpc&utm_term=Ashwood-helena-brown-leather-jacket-size-16-size-16-0001734905&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,20,5.00%,GBP,0.17,0.17,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/sheepskin-coat-tabak-belladonna-p6889/s20430?utm_source=google&utm_medium=cpc&utm_term=Ashwood-sheepskin-coat-tabak-belladonna-size-10-size-10-0002801902&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,11,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ashwood-long-length-trench-coat-black-meera-p5742/s17723?utm_source=google&utm_medium=cpc&utm_term=ashwood-long-length-trench-coat-black-meera-size-10-size-10-0001681602&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/blog/tag/leather-bucket-bags/, --, --, --,1,37,2.70%,GBP,0.14,0.14,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/natural-sheepskin-hot-water-bottle-cover-duck-egg-hw-bottle-cover-p5250/s16620?utm_source=google&utm_medium=cpc&utm_term=ashwood-natural-sheepskin-hot-water-bottle-cover-duck-egg-hw-bottle-size-one-size-0004115600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,78,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/holdall-c15/large-leather-vintage-holdall-brandy-f-87-p2402/s9645?utm_source=google&utm_medium=cpc&utm_term=ashwood-large-leather-vintage-holdall-brandy-f-87-size-one-size-size-one-size-0003178900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,28,"1,405",1.99%,GBP,0.40,11.17,47.79,4.28
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/ashwood-m1/navy-t49, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-cognac-1128-biker-p7074/s20883?utm_source=google&utm_medium=cpc&utm_term=Monomoi-mens-leather-biker-jacket-cognac-1128-biker-size-3xl-size-3xl-0004635808&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,12,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-tan-cadmar-p3687/s13171?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-biker-jacket-tan-cadmar-size-6xl-size-6xl-0003766211&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,6,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/vegetable-tanned-leather-side-zip-biker-jacket-black-zeppelin-p2301, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/fenland-leather-gloves-dk-brown-blk-fen-1009-p6166/s18941?utm_source=google&utm_medium=cpc&utm_term=fenland-leather-gloves-dk-brown-blk-fen-1009-size-l-size-l-0004355805&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,12,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/leather-trunks-c163/luxury-handcrafted-leather-large-storage-trunk-chestnut-lf-152-p8184/s23842?utm_source=google&utm_medium=cpc&utm_term=ashwood-luxury-handcrafted-leather-large-storage-trunk-chestnut-lf-15-size-one-size-0005015700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,98,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594/s9987?utm_source=google&utm_medium=cpc&utm_term=ashwood-diamond-quilted-leather-gilet-cognac-hampton-size-10-size-10-0003206102&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/xspirit-leather-crossbody-bag-navy-63033-cb4-p6882/s20321?utm_source=google&utm_medium=cpc&utm_term=Ashwood-apos-xspirit-apos-leather-crossbody-bag-navy-63033-cb4-size-size-one-size-0004592300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,241,0.83%,GBP,0.31,0.61,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/full-length-styles-c92/single-breasted-calf-length-belted-leather-coat-mid-brown-audrey-p3900, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/Trapper-men-s-leather-jacket-red-brown-samo-p6808/s20220?utm_source=google&utm_medium=cpc&utm_term=Trapper-mens-leather-jacket-red-brown-samo-size-3xl-size-3xl-0004550808&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,33,6.06%,GBP,0.35,0.71,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/leather-vintage-messenger-bag-black-mud-f-85-p2395/s9638?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-vintage-messenger-bag-black-mud-f-85-size-one-size-size-one-size-0003178100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,8,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/Ashwood-full-length-toscana-suede-leather-coat-black-squisita-p6823/s20244?utm_source=google&utm_medium=cpc&utm_term=Ashwood-full-length-toscana-suede-leather-coat-black-squisita-size-size-10-0000780902&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,40,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/leather-crossbody-bag-bridge-vt-62753-p8118/s23611?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-crossbody-bag-bridge-vt-62753-size-one-size-size-one-size-0004990700&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,136,0.74%,GBP,0.02,0.02,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/purses-c36/medium-purses-c95/small-vegetable-tanned-cash-and-10-card-envelope-purse-navy-v-62-p3856/s13937?utm_source=google&utm_medium=cpc&utm_term=Ashwood-small-vegetable-tanned-cash-and-10-card-envelope-purse-navy-v-size-one-size-0003858500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,19,5.26%,GBP,0.01,0.01,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14/the-bridge-italian-messenger-bag-iron-blue-54073-01-09-nh-p2009/s8865?utm_source=google&utm_medium=cpc&utm_term=the-bridge-italian-flight-bag-iron-blue-54073-01-09-nh-size-one-s-size-one-size-0002499900&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,66,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/handmade-small-leather-footstool-in-hippo-shape-tan-la11-hippo-p7649/s22519?utm_source=google&utm_medium=cpc&utm_term=ashwood-handmade-small-leather-footstool-in-hippo-shape-tan-la11-hipp-size-one-size-0004868200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,17,"1,220",1.39%,GBP,0.31,5.23,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/mens-leather-holdall-weekend-bag-chestnut-calvin-p6349/s19299?utm_source=google&utm_medium=cpc&utm_term=gabicci-mens-leather-holdall-weekend-bag-chestnut-calvin-size-one-si-size-one-size-0004414200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,17,"1,320",1.29%,GBP,0.56,9.50,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/collections-c132?page=7, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
